product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
kZR0cYMVdffJ,perfumery,100,16,16,11
XToYZu69sE05,toys,800,16,16,16
QRZUjFZDGDX0,,350,16,6,11
coEUiPJojcLk,toys,200,16,3,15
2A1qc7dLMzUk,toys,300,16,2,11
pSremzRW0mLo,toys,500,16,30,16
xAolBHZnX6Su,health_beauty,286,16,18,15
8Nk7XVMJt9Ob,toys,700,16,40,30
JOmCrwk9nJQF,toys,400,16,22,18
f469cTUJvNRx,toys,200,16,5,11
3OJtQ1A8vGCE,toys,300,16,6,11
WoBuozvhVGBv,toys,200,16,9,11
ab8cj3O9VzdC,toys,200,16,16,16
yK3KSTeeaMf9,toys,2750,16,31,36
DvA72JENGIYO,toys,1650,16,30,12
4fA0liYNRjpt,toys,600,16,10,16
J1L2h9e2tbpw,toys,1000,16,12,12
lxmZIimmNrp2,toys,250,16,16,13
nr4DdJRKmGhX,fashion_bags_accessories,150,16,9,11
MXHXmQ0ai2BU,toys,400,16,16,20
VVHJttEt0U0L,home_construction,750,16,20,16
bZZhe7q63UhC,toys,250,16,16,11
HgXQaiIUv8mX,toys,450,16,16,16
NQ90AoOe7z02,toys,200,16,5,15
6MhobtGFeoop,toys,450,16,25,11
VN3DOdpcGyHz,toys,300,16,14,11
V4pKyCh8fRcS,bed_bath_table,7850,16,56,50
BoUpvaeO3Rdc,toys,900,16,21,28
oOhN5hCCHTzH,toys,700,16,7,30
tlKm4TpZgdgj,toys,22000,16,45,50
3DQy5UZq3qg9,toys,1900,16,16,16
iBeEDANv9rqF,toys,350,16,10,11
IQQMxpNfD0Qs,telephony,300,16,22,11
e4J9p6o5zN3w,bed_bath_table,5350,16,50,40
SFFKwShLkJM7,toys,400,16,10,16
H5s7LuT6oHCj,toys,200,16,2,20
dr9K9FaOZC5f,fashion_male_clothing,400,16,5,16
dWeq9kWqUrig,musical_instruments,600,16,3,11
Sp6gxM19DAWR,toys,850,16,17,16
qQg1MInVqpBN,toys,550,16,14,17
iGSl8TDDHEtv,toys,150,16,6,11
wrtvxICmu13K,toys,200,16,16,16
2VekIbjk72E1,toys,6250,16,2,11
nKdorvOW4Dk8,toys,500,16,2,11
HhUEWuXNU1QW,toys,700,16,8,20
zarmirXgF2ct,toys,800,16,5,11
2vNdEKfWhVUk,toys,300,16,19,11
Aqn07rvVbqT1,toys,100,16,2,13
gtKC4uVrj7I4,toys,100,16,6,11
TVQrS4uRVzbM,toys,650,16,10,16
eFgmx6ukD00i,auto,50,16,11,11
dMxuYZfsvT7I,toys,18050,16,10,16
cQ34ZMsTsy6I,toys,100,16,8,11
11q41Wd0TOom,toys,200,16,2,11
HH5wCEHTFLOQ,toys,100,16,8,11
ATR5moHTh2u6,toys,383,16,14,14
SMXCpqh1rntY,toys,200,16,16,16
PmyZPDQr1EVz,baby,200,16,9,11
Nzp8kOX8bqsQ,computers_accessories,200,16,2,11
ydZVYrrG45cc,toys,750,16,2,11
CRvyT51mB2Cl,toys,10800,16,10,16
A0lyHXWnEvOK,toys,300,16,2,11
fV4yuAWuMoMG,toys,150,16,9,20
CCiyI0ly5Aks,toys,600,16,40,30
kLzntBbTrqKE,agro_industry_and_commerce,550,16,19,11
Euz2kWqWmdZ9,toys,367,16,20,16
n6VthJR3ybYy,toys,600,16,25,12
KhBn2W2SbBVO,toys,300,16,16,11
HrrTyATbxLnu,toys,200,16,2,11
wSUVkI5A3dA7,toys,102,16,12,14
WXl6MVBesKFQ,,200,16,2,11
zOw2iliXWic6,toys,200,16,11,16
C3VZlxaHKUHw,bed_bath_table,500,16,10,16
TtaNf06HZqUD,toys,250,16,20,11
A7mplobS1Bts,toys,1000,16,16,16
GqVu1hSSqsCb,toys,1200,16,16,18
nm4olUerx24o,toys,150,16,5,17
vtbAwwC7hyuo,toys,900,16,34,34
4FcCNr6TH5lB,housewares,250,16,12,16
vXEYP9yjZaJk,,200,16,2,11
KQilpMmshz1f,toys,1000,16,10,16
FdwF9HLBNBgt,toys,250,16,6,11
Od9TePUv2skg,toys,200,16,5,16
KXSbyJWtMMwZ,toys,600,16,16,16
wr6barwyoaIE,toys,200,16,28,11
RUhfgQFEW6ot,toys,400,16,16,16
SgfkpZTIX6B5,toys,3400,16,2,11
qzOzpNiuzjzX,toys,800,16,8,24
PyqkUKLRkSg3,toys,1100,16,16,15
kMhjqvO4Q1Ge,toys,100,16,6,15
IWyX1uKPxEdP,toys,100,16,10,11
Aaqzwj9m8mkk,furniture_decor,300,16,88,16
IWyTvzYFCXet,toys,900,16,16,16
zjY8WuahA4xo,bed_bath_table,1200,16,10,16
sR3tixZvr2EQ,toys,250,16,3,11
HGGjyng4m9hm,toys,700,16,16,16
955yOXiNKgnD,toys,900,16,6,11
thOO5ididdoG,toys,300,16,16,16
oJ2chdKljLSn,toys,700,16,10,16
n3ASJB9AsD1j,toys,650,16,29,22
1vAR1eukiAX5,fashion_bags_accessories,100,16,5,16
pc48w43Rrk8w,toys,1300,16,40,28
pmG3PxDcz2Zo,toys,350,16,16,11
uSnxpeuFW2pR,fashion_bags_accessories,100,16,7,15
ghD3LPmHzork,toys,1100,16,16,18
KJqctHb2AkCM,toys,250,16,16,16
2A5DgdhWSflU,toys,100,16,16,16
exyCxFV7a2Ec,toys,300,16,12,12
MqZXUv9kYURF,electronics,400,16,12,17
fjAM5CkurDV4,toys,200,16,12,20
Uu3NW4OguMa0,toys,200,16,2,11
RTmKLoBabLIw,toys,300,16,2,11
KGl97LxxyyQV,health_beauty,200,16,9,12
IBVbb7ro4jlt,toys,250,16,11,11
XEf5xv9UDxpc,computers_accessories,200,16,2,11
kMBlgMbEWjj8,toys,300,16,10,11
0cZKXMho1lqc,toys,600,16,23,11
p5QvORqPdYyj,toys,300,16,16,16
sEVoX4lJoJOm,toys,450,16,5,17
irKrJBgcDQF8,watches_gifts,600,16,11,11
0x1FsqEOaZXn,toys,600,16,30,11
rzVGZs0Og62o,toys,300,16,13,13
nNFYGZbgyIf7,toys,400,16,21,14
ihNIRFCD4CRq,toys,100,16,8,16
IcaX72N4ojP0,toys,550,16,20,15
KohaLBKdAdxp,toys,250,16,16,12
384iDD04XxYZ,toys,800,16,16,16
CytzkiI40Eow,toys,100,16,10,15
1R4D04vT6u7i,sports_leisure,100,16,10,16
VaB6y9wpJviS,toys,600,16,19,14
Q120D6BgsAru,toys,225,16,8,18
IUgxvqqGHbrh,toys,750,16,16,16
DF8K6LNPw79c,toys,400,16,7,11
fvSrq0pR6Psz,sports_leisure,300,16,16,16
lPVI4FRAsg3s,toys,450,16,10,16
SlqRWSW7bysU,watches_gifts,270,16,8,11
DPHp4QBGXQqA,toys,350,16,5,11
Uzpj6CJ9JhMp,toys,100,16,6,11
cEaqJ4Q2ViCt,toys,350,16,2,20
i8sodfIznXVm,toys,275,16,8,12
xoppJCLRRUpI,sports_leisure,100,16,16,16
eyGn5f2Spo6j,toys,700,16,13,12
HsFiyFnoBoF8,toys,600,16,15,12
yyckmKLu60gc,toys,100,16,5,16
gxLEQX59E7M0,computers_accessories,1133,16,15,20
zWABVo6CNmoi,toys,150,16,6,11
8vASOYhnhuLp,toys,500,16,20,20
SCKi7WyAUk2s,toys,250,16,10,16
qXcqPJ6fFomC,toys,200,16,9,20
HO8v5KQ8qJYG,toys,100,16,3,15
VViFcVQPx4sV,sports_leisure,200,16,6,20
Xh4iNdPUInXp,toys,400,16,10,11
HsDGEZWOYjUA,toys,150,16,9,11
ULIxxENYgUJl,toys,650,16,15,13
Ta4MwTnTdgcw,toys,400,16,12,11
0XSYYT1BT5Iv,toys,250,16,2,11
YGWLvjtP4cHu,toys,200,16,2,11
k3hlPnlNG1Qg,toys,100,16,10,16
aypLYWjeoJEd,toys,250,16,4,15
o0Dae0XtOyLi,toys,100,16,3,11
fA38EuQMZtCb,toys,287,16,16,14
UePBYaRnqoJq,toys,200,16,10,20
9zWwLB3MZgjQ,toys,550,16,16,16
ili9IFXY06EU,watches_gifts,280,16,13,14
zgUpyyjqQTzy,luggage_accessories,550,16,6,11
x9n7nNBJT2Je,toys,3200,16,35,11
OxJhRMdOntvk,toys,350,16,11,12
ZqyllDg3mIke,toys,600,16,10,16
OYO4BAlXfp3g,toys,100,16,11,14
ekEzdaSHiK7d,watches_gifts,600,16,13,13
3mp8N4rqWpUj,toys,150,16,14,16
T97IopkcqAxS,toys,550,16,21,18
LR5LNbCk1FL4,luggage_accessories,150,16,5,16
QIvl8UsozTJU,toys,600,16,16,16
gOhsgi7E2lL6,toys,500,16,11,12
5Xv4conOh1DD,auto,500,16,12,17
HnyTkRRNoqdk,toys,1400,16,20,16
O2XCFJeOqv9h,toys,200,16,12,11
rBZrVemz7pF0,toys,2500,16,16,15
dlcKfTFxaUaI,toys,1000,16,2,11
g4nOCBb1Ap1a,watches_gifts,400,16,11,20
mxOD0CTG6XKj,toys,550,16,10,16
MiZyw4VoVW8W,home_construction,500,16,40,15
c63T4DDsK4xf,fashion_bags_accessories,200,16,2,20
drCyJ8wj9Bo1,toys,100,16,6,14
ATygWQEBKimj,toys,200,16,12,11
5uHZ3M3ZiQ3l,toys,600,16,13,23
Jfh8K8lh0ZR7,toys,649,16,18,17
Ei9Ghj1WFhkU,toys,250,16,6,12
2wRqMew4acc0,toys,1150,16,6,11
vHHu37gD3vKd,toys,100,16,15,14
sAxOBOGmypfg,toys,250,16,2,11
OTEDe61qFAL2,consoles_games,200,16,2,11
beZraj9efie3,toys,50,16,12,16
IQVEEnYZCwIo,toys,100,16,11,11
Y1qDx68VjAEm,toys,250,16,11,11
XmrquSphYaXF,toys,400,16,10,18
3nwbf3FDey9b,toys,50,16,16,12
Znfd70uYT45i,toys,450,16,16,16
Y6gIe9PtNqxb,toys,550,16,2,11
lcvHs2vzx5Vw,toys,200,16,5,11
NCyL2zFflCi9,toys,125,16,16,16
d4yD9BAx5FWU,health_beauty,310,16,12,9
G2zWWQHsUxCo,toys,350,16,2,11
Ty3rDvZEqjNA,toys,600,16,10,16
v2LxY77wJzRy,toys,250,16,2,11
Hfr8Cq47jS05,toys,500,16,10,16
86kMYlFjlPVS,toys,150,16,10,11
2jQq9iWMlMl5,computers_accessories,100,16,16,16
LZ3sTE7nRWJP,toys,400,16,6,20
SHea3sIZUHhT,toys,150,16,2,11
iU2SiJGsvsLn,toys,300,16,11,11
ICVvsuAaGpIC,toys,14900,16,10,16
nE0u6a1e5v1J,fashion_bags_accessories,50,16,5,16
AVXBUbDJlHUG,toys,100,16,6,13
Tnr16opIQw8n,toys,225,16,17,16
MUHe6Jzgqsoz,toys,200,16,2,11
s4UnwiCFKquu,toys,130,16,13,13
n15YXYmREcIT,toys,300,16,2,11
bO2oSanOmLlC,toys,650,16,5,13
CjQYUpdZJQsY,toys,200,16,2,11
uicRr8mo2FSd,toys,400,16,5,11
h67vw0ZPpo1Y,fixed_telephony,100,16,4,11
D3C7h1XOQ8DI,toys,50,16,2,11
aCeamk9c4ws6,watches_gifts,488,16,12,13
3iTQPhRxBtqC,toys,300,16,11,11
xbeo45NEbBi0,stationery,300,16,5,11
fg1XCO0ERJF2,toys,200,16,16,16
HGwZzqPOWdOp,toys,500,16,25,12
kCEjNXSCP5oc,sports_leisure,150,16,2,11
TfntVGzWjWir,fashion_bags_accessories,200,16,2,11
gQ5jgu2GcMEX,toys,200,16,2,20
Ts8STdXSQ88k,toys,1250,16,10,16
kLs1TXzq8un4,toys,650,16,16,16
R7LIk0oTP9Bw,perfumery,125,16,7,16
wzB5kpuiPfbe,toys,200,16,9,13
kug7DdWrmPv5,toys,231,16,11,12
xvRCH5GeCMtd,housewares,575,16,10,14
362Jfj30lqgM,toys,800,16,7,21
YmrnDQzn7bpJ,toys,3950,16,27,46
vG5f5pMl8iJl,toys,200,16,2,11
eY2pw0iyoOTV,toys,600,16,16,23
yl0FVZ3kxsb4,toys,100,16,5,15
MG8KjzLr44dB,telephony,233,16,13,13
g2TeI5GBrcjV,toys,200,16,10,11
9rnfFlggxkOm,fashio_female_clothing,300,16,2,11
VC6mpFp2pW7n,toys,200,16,6,11
cgoWC7ff4RJ3,toys,250,16,4,11
vzLfNgNcfta6,toys,150,16,6,13
BVtfdq42cpub,toys,400,16,11,11
YQQjMcNeMwdE,sports_leisure,100,16,10,11
eOAu6OVhWfPP,toys,400,16,8,11
o6zHmAz9sExX,toys,350,16,2,11
9GK7szqFTgUr,toys,200,16,13,11
NIEr9rGeDZ1R,toys,1500,16,24,11
oFZPecdoCs4M,toys,400,16,22,18
64b86Zl8Ryx3,toys,100,16,6,15
Oi3N6XYFeySB,musical_instruments,250,16,9,11
kWc8FCJqX7rf,toys,5350,16,50,40
SJRs26vLigFw,toys,200,16,8,11
uukxyBuA5B2e,toys,350,16,11,11
7mUT0zQqzMn6,toys,1050,16,20,16
pXAjeSNZYWpt,toys,200,16,5,15
TxLYFjWhWqMH,toys,300,16,23,23
Y3k0duNKbkx3,sports_leisure,200,16,16,16
Vi0g6LbehFpy,arts_and_craftmanship,500,16,6,16
C4fvR0trbO5g,toys,350,16,10,13
gaROfIBnHO98,toys,435,16,35,11
DCds6rAAUTnz,toys,700,16,5,11
iXq6TUHRLQnW,toys,200,16,11,11
9b2fHDcST8Sv,consoles_games,750,16,8,11
HQRfN9FhgU2Q,toys,300,16,11,11
WjYTxgft4yMT,toys,1600,16,36,13
Ocb8xZB3Jfwe,perfumery,400,16,16,11
JokhvBrTgAXW,toys,350,16,5,20
CgO7UFUGw5JT,perfumery,250,16,16,15
7vjcYL5FYBfI,toys,250,16,15,15
FatfnrjaAS7v,fashion_bags_accessories,800,16,10,15
JSfnH8VXBcl9,housewares,500,16,12,12
NMEzfFFNulrP,toys,250,16,18,11
9EHvtD2PEHMv,toys,2500,16,32,17
iBgDRmKTbaMs,watches_gifts,250,16,11,11
vDknCDwb5nmN,fashion_bags_accessories,200,16,2,11
DGOX42WYFCaw,toys,500,16,30,11
UCefSPHcR7vO,toys,150,16,3,11
rW1pOxeee7tX,toys,550,16,10,16
TnLcwznN9T4Y,toys,400,16,11,12
3kWlYGIGfjnO,toys,700,16,16,16
herUwO6uekCe,toys,100,16,3,12
Dt6gQhJUBNOu,health_beauty,350,16,7,16
dVf09v2QsZcL,toys,1400,16,16,16
51CmP8blRPO8,toys,400,16,10,12
rmzcpxeYM1kd,perfumery,200,16,3,12
WUxtlBawYulR,toys,300,16,5,11
Moovqe2JCUln,computers_accessories,350,16,12,12
9wqdbFiT6o7X,toys,2700,16,2,11
mZdNCalU0Q9F,toys,200,16,2,11
hgy4vtspaN8m,toys,200,16,12,11
kwfhnTsprnNa,fashion_bags_accessories,200,16,2,20
vRURuPBIK6Is,toys,200,16,2,11
fsnNojNRjD2P,toys,400,16,2,11
N7QTXYNAZeck,toys,350,16,2,11
JYwWFhxdbvR6,consoles_games,200,16,2,16
4VXgPsV1yadZ,toys,300,16,25,15
ppcoVk8wOBJ5,toys,400,16,2,11
BDg4MVXdEdFW,toys,291,16,11,12
yQVqwFBeyrXu,toys,200,16,10,16
ztE6mG5ME9NU,cool_stuff,300,16,5,16
1PAGqGgzidik,toys,200,16,7,11
1mrvt5mHwwYe,toys,100,16,5,16
MF4owiV6PCyq,toys,477,16,11,13
pxtv4lON4jpJ,home_construction,1050,16,20,16
l1ulHNHCEhrX,toys,200,16,15,15
AZ3cFMdrbbL5,health_beauty,200,16,17,11
hBkiFwrYN6Zb,toys,1700,16,19,16
J5KYmfPKnpA0,toys,400,16,11,11
vSXAkA1E13VU,toys,850,16,4,11
eY3xB353oxTS,health_beauty,445,16,22,24
kO9lJwcsdo2K,toys,483,16,11,16
src9mErWjyau,toys,300,16,2,11
mc9ehMPyoOIt,toys,100,16,5,11
C5eMXWFCroZG,toys,16950,16,2,11
nKRtUG8nxoNy,costruction_tools_garden,350,16,16,16
23LcKW2ypPVd,toys,300,16,22,15
QEfTFufABgnj,toys,150,16,27,15
FjQqaArFZUBv,toys,200,16,2,11
obqbXCfEADHc,toys,400,16,11,11
wxcRhFC3k5J3,toys,300,16,18,15
G3ahWr8Kdm9W,toys,400,16,6,12
tfdjKJ5XStHI,health_beauty,1500,16,35,11
oj1PABCXLfa6,construction_tools_construction,3050,16,16,16
tWsDggrN6sD4,toys,100,16,3,12
vjoL6i2fVJm9,toys,200,16,2,11
KpDqDpREGaOD,sports_leisure,1400,16,16,16
c2hv2Hrgf2Zi,toys,300,16,16,16
v3q3uoDAVtkQ,toys,150,16,16,16
zi1eFlY7FtaA,toys,100,16,14,15
FMo9wfhsjhWq,toys,950,16,50,35
2oahtjWtbube,toys,900,16,16,11
vuIi4XdFhkBM,toys,350,16,2,11
7xeijYsOsixm,toys,200,16,12,16
18WWHdbGr35h,toys,250,16,14,11
6pwou06C5159,cool_stuff,600,16,14,15
zG3ompPwpToY,toys,300,16,5,11
RMJGwcFhNRWI,auto,750,16,24,24
TyGrYBJYu3ms,toys,100,16,3,11
Uh4ONm1PIxwy,toys,50,16,15,16
SmiCg6zX8tCX,toys,200,16,2,11
0xWHjkJZY59e,toys,175,16,14,16
U5V1IX6mYTXe,stationery,100,16,6,11
T5RnkKlpSmAn,toys,5900,16,4,11
UsLH7fIUaVlj,toys,250,16,11,11
Bi69Yf9WSP9b,toys,260,16,11,13
kSBcAp5IbGhI,toys,100,16,9,12
v8LSzMlXXPlh,watches_gifts,400,16,2,11
BZxfd2YbSZxm,toys,350,16,11,11
07pkXhK1IS2x,toys,300,16,30,20
ZQy45K3s4yHe,stationery,150,16,6,11
BFrWRUyWqq6n,toys,1050,16,16,16
nirRuqhvreOx,toys,950,16,16,16
1XMhtQEsvdQi,toys,200,16,2,11
3rmTQhmmNml3,toys,750,16,12,11
8KlodTjqdwXQ,toys,950,16,2,11
pSBhbCs2jvva,toys,600,16,28,14
NyGs8pVebdr0,watches_gifts,400,16,11,12
aCLvHHrtprYV,toys,100,16,2,11
ZDGJRnOWJn4S,toys,100,16,15,16
zPvpjshmIPQ6,toys,50,16,15,16
laN9G3j7kp4c,sports_leisure,300,16,7,11
e9gg99DgAwXA,toys,300,16,11,11
hTBmH8r1Ck3w,sports_leisure,433,16,16,16
BFf3yrCjs7k0,toys,400,16,22,16
RSt8pkZU7ppk,toys,2000,16,56,11
oDViT65Jcxz6,garden_tools,900,16,16,16
vN7OqoGSsjak,toys,250,16,16,16
E1KxoXfgxO8X,toys,800,16,16,16
dNwh2Sk1kIvr,toys,500,16,11,12
kISjjh6eMGr4,toys,1100,16,16,16
9kq0FLmiqx18,toys,100,16,6,13
WU14zRmiOG7B,fashion_bags_accessories,150,16,15,15
Ux5VUpNggLe2,toys,60,16,6,16
lRBZVWzS17qa,toys,100,16,2,11
cGjIavKxHFWO,toys,675,16,22,24
fhcYLZwJho00,toys,500,16,5,12
RmsO4g6ywIwC,toys,450,16,11,15
VgdX8r2d5BEV,toys,200,16,2,11
KF5SAjjpUWYz,toys,850,16,24,11
dynDO4SbohnI,furniture_decor,400,16,30,20
jmxNkAASSbZL,fashion_bags_accessories,100,16,5,16
Ta1ntLYGb9sr,toys,150,16,7,11
E2MQeCupj8fe,toys,450,16,16,16
6Ygo2CrjHotw,toys,700,16,16,15
iadlTq3iqNFH,toys,200,16,12,20
s7yZU28tPOQi,small_appliances,750,16,35,25
dC0P9vwu6u7R,toys,100,16,12,12
cSmfKiXIOQrR,toys,150,16,2,11
WlEO6F5nvE4I,toys,150,16,2,11
G0iNr9gUKe7E,toys,250,16,16,16
NMTgR3pO0jYa,toys,200,16,5,16
EZ38Nf1dSBWA,toys,350,16,10,16
GIKnwZQmm8Ud,watches_gifts,400,16,11,11
YReHu0dvkK82,sports_leisure,200,16,11,11
45H5xXTtLioK,toys,1350,16,26,11
iHiaxNCyRLNx,watches_gifts,267,16,17,13
UI8dFHKuWHF7,toys,100,16,5,11
VjErWXkbAbr4,art,400,16,62,16
AssZvZQVt53u,toys,50,16,32,21
GsRZOx2ndlkp,toys,400,16,8,11
3pgLI9PUqKSH,toys,200,16,2,11
8FNRCxcNtIlv,toys,200,16,16,11
u0AuTRaDWyHx,toys,200,16,8,11
n6rN7tQwq6pP,toys,200,16,5,20
VqAeOlzuun6G,toys,270,16,14,11
eTl1TutwC2Ln,toys,150,16,4,11
lqGi4LqTFa37,toys,200,16,10,15
B1Knn9Z1nxo1,toys,100,16,10,15
WAC10XCzW5Ey,,1000,16,14,30
VK1qqjoWtE9A,toys,200,16,9,11
2xwTQGIcpx94,toys,400,16,2,23
WkG70N4s6pTb,toys,900,16,7,21
ALTnYiyHDVg2,toys,200,16,16,16
K3W2czOyX8Bd,stationery,300,16,4,11
rjwWG0kyRIpz,health_beauty,750,16,16,16
oQ3dp8LJ4v8f,toys,300,16,38,18
JK8FCR3YCKVK,computers_accessories,100,16,8,11
4rw9Gq0XgqAf,telephony,100,16,11,11
Z9qZddDxZGF4,toys,300,16,15,30
nDmlH8E3NrhL,toys,800,16,13,12
mNDLujHDaJkK,toys,450,16,12,22
JsKgZNA8DaZD,telephony,355,16,8,12
7uMyPPcwfh7k,toys,500,16,16,11
8w3oRfORXEGR,watches_gifts,300,16,11,11
G0MmA8B5MUyH,toys,150,16,10,15
tqh7gYti9grC,toys,100,16,3,11
fdCXQMkyOkfT,toys,700,16,34,34
hCELRX1Q3nlo,toys,400,16,13,14
4gtu337X5xr5,toys,5400,16,50,16
Sl8akfmdlZc4,toys,200,16,3,15
xTRnkIY5M3rW,toys,150,16,6,22
iHbwF8U9eOMl,stationery,158,16,5,16
tTr26GAZcmf6,toys,150,16,6,11
mFjMRJzAcBvV,toys,250,16,2,11
gYEIuDQkIKZp,toys,450,16,18,16
Po6npyf3kZfg,health_beauty,200,16,2,11
u8Zvu93uY2oz,toys,450,16,21,18
az3hhOBHpWT0,toys,250,16,11,11
80V2ttH32BUe,toys,450,16,11,12
BB2msPoMO73n,toys,250,16,11,11
oEgIscKk9dhn,baby,2350,16,50,40
U6lOX8BXanYa,toys,450,16,10,16
K8Qf11tTQrDP,computers_accessories,400,16,10,11
4lpU1jHRkMW2,toys,300,16,12,11
pWCXDcQGpaWS,toys,200,16,5,11
o0MwTdgo3fSK,toys,900,16,25,13
FPvqvWq6JCw5,toys,800,16,12,37
IptUbI7vV4yh,watches_gifts,3900,16,4,16
N0CGXRDclIRY,toys,200,16,16,11
c01ubgI7MdH8,toys,600,16,10,16
Tw32nynntzyD,toys,350,16,16,16
Vlm5js0CEbLd,toys,100,16,5,11
LEWVf98UOuaJ,toys,150,16,4,11
9wXnGgw9Phb9,toys,450,16,16,16
Z6P269kjGOoP,auto,500,16,21,18
I58Ptv9NhyCn,toys,700,16,2,11
ZZ2uELcHOYKZ,toys,250,16,11,11
f8hGQL3qZEBI,auto,100,16,10,15
b4GuaQwRASKa,toys,200,16,12,11
LtxetfVCIXGV,toys,300,16,25,11
TKQL2BflbgNe,electronics,800,16,2,11
T5F85DMV2snJ,toys,200,16,5,17
UrtKmTdy8uhg,perfumery,150,16,16,15
BLWlsQnWT1Sg,housewares,400,16,10,14
QoQQjAHVGTlq,toys,200,16,5,11
0qV5DTItlOnO,toys,200,16,11,11
VEHGAUe7hAvs,furniture_decor,550,16,12,21
tMioA4Z4Q2CT,telephony,150,16,4,13
OJNn0r4uwCay,toys,800,16,16,16
qSSIqCCi9Xul,toys,650,16,17,11
cNrFaJRvvHmp,toys,1200,16,33,19
er7aMnJoQlz9,,200,16,2,11
wJHYTlUXvAr1,toys,300,16,16,16
qdpGL8lZ7CCY,toys,1100,16,19,14
Qq58w1JJ13ud,toys,200,16,5,15
VE7Z9UjX9bsT,toys,1850,16,14,15
0Gob3EKNIH0D,toys,150,16,6,12
XDAGU6bYZpjn,toys,300,16,6,17
cq4NtauPjz2c,,400,16,5,12
7630yGr7vd4B,toys,150,16,9,11
CNQaIJMs14tH,toys,153,16,12,13
hrTkPz6Q2Jr1,toys,650,16,23,17
AWhvsgpjxNCE,toys,250,16,11,11
462uaxDCL62h,toys,100,16,2,11
pLUrxkuch1sL,toys,200,16,11,16
iUMMQt13sSLV,toys,150,16,16,16
dePR7rFbuLrN,health_beauty,150,16,7,15
YcBOkVDFxgHd,toys,700,16,2,11
IdCwa2FHfFBQ,toys,850,16,10,16
q4YyE6qpZf29,fashion_bags_accessories,100,16,5,16
TqjhzDKYmFOi,toys,150,16,17,14
vlQ9qnRmfjAE,toys,300,16,10,16
Pb7E2bMUQEx9,health_beauty,700,16,16,16
VFG8pnplS4yA,toys,1400,16,42,26
T4eQtEauaK5D,toys,2250,16,15,16
ieigkFhnaUlp,toys,200,16,11,11
9Wcqpdu3L7Yb,toys,150,16,20,16
LeUORvN9pzCI,toys,150,16,2,11
hvbdYwoQeVsY,computers_accessories,150,16,23,13
rwQrlepAcsuP,toys,2200,16,21,11
H73j1HocQlMo,toys,200,16,16,16
5iy71Si8vuGs,toys,200,16,2,11
BNuu3lUOadpF,toys,150,16,9,11
3t8i29ciUCcm,toys,400,16,10,16
KUSdzVNUf9UP,toys,50,16,2,16
GYGJoRUjWwI9,toys,100,16,9,12
a6mhzvk5kzT2,toys,700,16,27,16
2Up3XGfnFewU,electronics,200,16,10,16
J6r8NcLP5Ioi,toys,9450,16,80,50
nMo9CdrRydv2,perfumery,195,16,11,14
S57juNBgjQ2m,health_beauty,1350,16,87,18
F3YpAO7oWrrl,toys,400,16,20,15
VsijR0gzk4GH,toys,150,16,22,18
M2eM7jTeyief,toys,850,16,10,16
CoX4OOwZCu7k,toys,400,16,34,34
vMjJSVMR5dk5,toys,200,16,6,11
2iqoKW0ppcIv,toys,1400,16,2,11
UI3n5EgCS6Us,toys,250,16,11,11
xT19boYxWX5T,toys,500,16,16,16
0bnFkwwpIVU4,bed_bath_table,500,16,40,30
ha84mX5AjGQF,toys,650,16,10,16
xI6OdEviuENS,toys,200,16,9,12
zvO5wgIA9rlh,toys,1450,16,16,15
dZxTCZ1UTPKW,toys,530,16,7,18
38N57ZVMqtKU,toys,150,16,6,12
bwz09tKYzIin,toys,500,16,21,11
qQGH9auj5WtH,toys,400,16,34,34
tddoHtMuhicK,toys,150,16,9,11
u9c4q01lsBkE,toys,600,16,39,37
PTMLpI2nEg02,toys,900,16,25,15
IioQRRQzx7eK,toys,250,16,25,25
GcpcetI6cA5Z,toys,350,16,16,18
ZKhCuCMF0qEO,toys,600,16,5,13
eJwpLKgNzZbv,toys,200,16,2,11
ZLYivJFQogP0,toys,100,16,5,16
FOiYPkUHIFOK,toys,200,16,13,16
C30G2hHK5WiU,toys,150,16,2,20
sVWYDjMSWmfL,toys,76,16,6,11
hhgKM1Fyxxy0,bed_bath_table,200,16,12,11
QGkBwCTbGoaX,telephony,300,16,7,11
9BPPnCdIXSfy,toys,100,16,16,11
ntxx0dXIlmMY,toys,400,16,16,16
0vTFaYjT3DXE,toys,500,16,10,11
qKYwsSYAlJxV,sports_leisure,150,16,18,16
7c4x0zVpOV06,watches_gifts,200,16,2,20
Vg6y0nlYe6Cq,toys,550,16,30,20
p2qN4uaJ7lgZ,toys,10000,16,61,51
eNTeF7tnpr3T,toys,150,16,16,16
mrZFscvovjlG,toys,900,16,6,20
2MBkt7FgqGlF,toys,250,16,16,11
rgaqORmvYTpq,toys,50,16,2,12
wfqjN0jriCTE,toys,350,16,11,11
DKGLhPowXiJU,toys,600,16,16,16
PHsCyio1tSbg,toys,300,16,7,14
9IBmOCdwnPiN,toys,200,16,12,12
hjlfb9UaC7h0,fixed_telephony,800,16,28,25
d01JTOB2XBGO,toys,200,16,2,11
9LjxuZ9Je7lk,toys,150,16,21,11
P97MURqQJtsA,toys,601,16,21,14
NPIrsysD4ojH,toys,3675,16,30,42
joO4taxNeWEI,toys,150,16,9,11
Qpds76OL4XW3,toys,2450,16,20,15
cW0US17hjEdy,toys,200,16,16,16
